,doc_id,agreement_id,sentence_number,entity,entity_type,per_correction,corrected_entity_person,person_affiliation,org_correction,corrected_entity_org,entity_correction,entity_abr
1035,19,1564,0, KNU Press Release, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1036,19,1564,0, KNU Delegation, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1037,19,1564,0, KNU Delegation, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1038,19,1564,0, Rangoon, GPE ,,Other,,,Other,n/a,
1039,19,1564,1, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
1040,19,1564,1, Republic Union Burma, GPE ,,Other,,,Other,n/a,
1041,19,1564,1, Myanmar, GPE ,,Other,,,Other,n/a,
1042,19,1564,1, Naw Zipporah Sein, PERSON ,General Secretary Naw Zipporah Sein,PER,KNU,,Other,General Secretary Naw Zipporah Sein,
1043,19,1564,1, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1044,19,1564,17, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1045,19,1564,17, Myanmar, GPE ,,Other,,,Other,n/a,
1046,19,1564,17, Burma, GPE ,,Other,,,Other,n/a,
1047,19,1564,17, Myanmar, GPE ,,Other,,,Other,n/a,
1048,20,1578,0, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
1049,20,1578,0, Taungtha Township Pyithu Hluttaw Representative, PERSON ,,Other,,,Other,n/a,
1050,20,1578,0, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
1051,20,1578,0, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
1052,20,1578,0, U Saw Lah Pwe, PERSON ,U Saw Lah Pwe,PER,DKBA-5,,Other,U Saw Lah Pwe,
1053,20,1578,3, Kayin State Peace Making Group, ORG ,,Other,,,Other,n/a,
1054,20,1578,3, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
1055,20,1578,5, Karen State, GPE ,,Other,,,Other,n/a,
1056,20,1578,5, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1057,20,1578,8, Non - disintegration, ORG ,,Other,,,Other,n/a,
1058,20,1578,8, Union, ORG ,,Other,,,Other,n/a,
1059,20,1578,8, National Solidarity Perpetuation Sovereignty, ORG ,,Other,,,Other,n/a,
1060,20,1578,10, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
1061,20,1578,10, Sukali, GPE ,,Other,,,Other,n/a,
1062,21,1579,0, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1063,21,1579,0, Myanmar Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
1064,21,1579,0, National Liberation Organization Myanmar Government, ORG ,,Other,,,Other,n/a,
1065,21,1579,4, Taunggyi, GPE ,,Other,,,Other,n/a,
1066,21,1579,4, Hsihseng, ORG ,,Other,,,Other,n/a,
1067,21,1579,4, Maukmai, ORG ,,Other,,,Other,n/a,
1068,22,1580,0, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1069,22,1580,0, UPWC, ORG ,,Other,,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
1070,22,1580,0, Myanmar, GPE ,,Other,,,Other,n/a,
1071,22,1580,0, Yangon, GPE ,,Other,,,Other,n/a,
1072,22,1580,1, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1073,22,1580,2, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1074,22,1580,6, Liaison Office Economic, ORG ,,Other,,,Other,n/a,
1075,22,1580,7, Taunggyi, GPE ,,Other,,,Other,n/a,
1076,22,1580,8, Hsee, GPE ,,Other,,,Other,n/a,
1077,22,1580,8, Mauk Mae, ORG ,,Other,,,Other,n/a,
1078,22,1580,8, Tha Htone, GPE ,,Other,,,Other,n/a,
1079,22,1580,10, UPWC, ORG ,,Other,,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
1080,22,1580,10, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1081,22,1580,11, Anti - Narcotics Development , ORG ,,Other,,,Other,n/a,
1082,22,1580,11, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1083,22,1580,11, Ka Du Gyi, PERSON ,,Other,,,Other,n/a,
1084,22,1580,11, Mae Aww, PERSON ,,Other,,,Other,n/a,
1085,22,1580,11, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1086,22,1580,11, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1087,22,1580,11, State, ORG ,,Other,,,Other,n/a,
1088,22,1580,11, healthcare, ORG ,,Other,,,Other,n/a,
1089,22,1580,12, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1090,22,1580,16, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1091,22,1580,16, UPWC, ORG ,,Other,,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
1092,22,1580,16, Remark, ORG ,,Other,,,Other,n/a,
1093,22,1580,16, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1094,22,1580,16, UNFC, ORG ,,Other,,United Nationalities Federal Council (UNFC),ORG,United Nationalities Federal Council (UNFC),UNFC
1095,22,1580,18, PNLO, ORG ,,Other,,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
1096,22,1580,18, Khun Okkar, PERSON ,U Khun Okkar,PER,PNLO,,Other,U Khun Okkar,
1097,22,1580,18, U Khun Myint Htun, ORG ,U Khun Myint Htun,PER,,,Other,U Khun Myint Htun,
1098,22,1580,18, Khin Mg Soe, PERSON ,U Khin Mg Soe,PER,UPWC,,Other,U Khin Mg Soe,
1099,23,1581,0, Kachin Independence Organization, ORG ,,Other,,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
1100,23,1581,0, Myitkyina City, GPE ,,Other,,,Other,n/a,
1101,23,1581,0, Kachin State, ORG ,,Other,,,Other,n/a,
1102,23,1581,0, Myanmar, GPE ,,Other,,,Other,n/a,
1103,23,1581,0, KIO, ORG ,,Other,,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
1104,23,1581,2, Monitoring Committees, ORG ,,Other,,,Other,n/a,
1105,23,1581,5, Myitkyina, GPE ,,Other,,,Other,n/a,
1106,23,1581,5, KIO, ORG ,,Other,,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
1107,23,1581,8, Myanmar, GPE ,,Other,,,Other,n/a,
1108,24,1582,0, NDAA, ORG ,,Other,,,Other,n/a,
1109,24,1582,1, NDAA, ORG ,,Other,,,Other,n/a,
1110,24,1582,1, Rangoon, GPE ,,Other,,,Other,n/a,
1111,24,1582,1, Taunggyi, GPE ,,Other,,,Other,n/a,
1112,24,1582,1, Tachilek, ORG ,,Other,,,Other,n/a,
1113,24,1582,1, Mandalay, ORG ,,Other,,,Other,n/a,
1114,24,1582,3, NDAA, ORG ,,Other,,,Other,n/a,
1115,24,1582,3, Eastern Shan, LOC ,,Other,,,Other,n/a,
1116,24,1582,5, NDAA, ORG ,,Other,,,Other,n/a,
1117,24,1582,9, NDAA, ORG ,,Other,,,Other,n/a,
1118,24,1582,11, NDAA, ORG ,,Other,,,Other,n/a,
1119,24,1582,17, NDAA, ORG ,,Other,,,Other,n/a,
1120,24,1582,19, NGOS, ORG ,,Other,,,Other,n/a,
1121,24,1582,19, U.N., ORG ,,Other,,United Nations,ORG,United Nations,UN
1122,24,1582,21, NDAA, ORG ,,Other,,,Other,n/a,
1123,24,1582,23, NDAA, ORG ,,Other,,,Other,n/a,
1124,24,1582,27, NDAA, ORG ,,Other,,,Other,n/a,
1125,24,1582,31, NDAA, ORG ,,Other,,,Other,n/a,
1126,24,1582,31, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1127,24,1582,33, NDAA, ORG ,,Other,,,Other,n/a,
1128,24,1582,33, NDAA, ORG ,,Other,,,Other,n/a,
1129,24,1582,33, NDAA, ORG ,,Other,,,Other,n/a,
1130,24,1582,35, NDAA, ORG ,,Other,,,Other,n/a,
1131,24,1582,37, NDAA, ORG ,,Other,,,Other,n/a,
1132,24,1582,39, NDAA, ORG ,,Other,,,Other,n/a,
1133,25,1599,0, National Reconciliation , ORG ,,Other,,,Other,n/a,
1134,25,1599,0, Deed Commitment Peace National Reconciliation, ORG ,,Other,,,Other,n/a,
1135,25,1599,0, Myanmar, GPE ,,Other,,,Other,n/a,
1136,25,1599,3, Union, ORG ,,Other,,,Other,n/a,
1137,25,1599,3, Panglong, ORG ,,Other,,,Other,n/a,
1138,25,1599,3, Political Dialogue, ORG ,,Other,,,Other,n/a,
1139,25,1599,5, Nationwide Ceasefire Agreement, ORG ,,Other,,,Other,n/a,
1140,25,1599,10, Political Dialogue, ORG ,,Other,,,Other,n/a,
1141,25,1599,10, Nationwide Ceasefire Agreement, ORG ,,Other,,,Other,n/a,
1142,25,1599,10, General Elections, ORG ,,Other,,,Other,n/a,
1143,25,1599,10, Political Dialogue, ORG ,,Other,,,Other,n/a,
1144,25,1599,13, Deed Commitment Peace National Reconciliation, ORG ,,Other,,,Other,n/a,
1145,26,1603,0, SSA - S, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1146,26,1603,1, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1147,26,1603,1, Mongnai, PERSON ,,Other,,,Other,n/a,
1148,26,1603,1, Mongpan, PERSON ,,Other,,,Other,n/a,
1149,26,1603,2, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1150,26,1603,5, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1151,26,1603,6, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1152,26,1603,8, CCDAC, ORG ,,Other,,,Other,n/a,
1153,26,1603,8, Shan State Police Force, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1154,26,1603,9, CCDAC - UNODC, ORG ,,Other,,,Other,n/a,
1155,26,1603,9, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1156,26,1603,9, UN Office, ORG ,,Other,,,Other,n/a,
1157,26,1603,9, Central Committee Drug Abuse Control, ORG ,,Other,,,Other,n/a,
1158,26,1603,9, UNODC, ORG ,,Other,,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
1159,27,1841,3, Genuine, ORG ,,Other,,,Other,n/a,
1160,27,1841,4, Formation Union Armed Forces, ORG ,,Other,,,Other,n/a,
1161,27,1841,8, Achieving, ORG ,,Other,,,Other,n/a,
1162,27,1841,12, Aims & Objectives, ORG ,,Other,,,Other,n/a,
1163,27,1841,16, Federal Union, ORG ,,Other,,,Other,n/a,
1164,27,1841,21, Panlong, GPE ,,Other,,,Other,n/a,
1165,27,1841,21, Pyidaungsu Accord, PERSON ,,Other,,,Other,n/a,
1166,27,1841,22, Nationalities, ORG ,,Other,,,Other,n/a,
1167,27,1841,23, Pyidaungsu Accord, PERSON ,,Other,,,Other,n/a,
1168,27,1841,40, Illegal Association, ORG ,,Other,,,Other,n/a,
1169,27,1841,52, “ Common Agreement, ORG ,,Other,,,Other,n/a,
1170,27,1841,55, U Twan Zaw, PERSON ,U Twan Zaw,PER,Arakan National Council,,Other,U Twan Zaw,
1171,27,1841,55, Arakan Liberation Party Arakan National Council, ORG ,,Other,,Arakan Army,ORG,Arakan Army,AA
1172,27,1841,56, U Tun Mrat Naing, ORG ,U Tun Mrat Naing,PER,Arakan Army,,Other,U Tun Mrat Naing,
1173,27,1841,57, Pu Zin Cun Commander, PERSON ,Pu Zin Cun,PER,CNF,,Other,Pu Zin Cun,
1174,27,1841,57, General Arakan Army Chin National, ORG ,,Other,,Arakan Army,ORG,Arakan Army,AA
1175,27,1841,58, Saw Mo Shay, PERSON ,Gen. Saw Mo Shay,PER,DKBA,,Other,Gen. Saw Mo Shay,
1176,27,1841,59, Koon Abel Tweed, PERSON ,Koon Abel Tweed,PER,KNPP,,Other,Koon Abel Tweed,
1177,27,1841,59, Democratic Karen Benevolent Army, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1178,27,1841,62, Saw Kyaw Dah, PERSON ,Col. Saw Kyaw Dah,PER,KNU,,Other,Col. Saw Kyaw Dah,
1179,27,1841,62, Karen National Union Foreign & Public Relations Department, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1180,27,1841,62, KNU / KNLA Peace Council 9, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1181,27,1841,63, Kya Khunsa, PERSON ,Kya Khunsa,PER,Lahu Democratic Union,,Other,Kya Khunsa,
1182,27,1841,64, Lahu Democratic Union Myanmar National Democratic Alliance Army, ORG ,,Other,,Lahu Democratic Union,ORG,Lahu Democratic Union,LDU
1183,28,2369,1, Union, ORG ,,Other,,,Other,n/a,
1184,28,2369,1, Panglong, PERSON ,,Other,,,Other,n/a,
1185,28,2369,1, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1186,28,2369,1, Union, ORG ,,Other,,,Other,n/a,
1187,28,2369,1, Century Panglong, PERSON ,,Other,,,Other,n/a,
1188,28,2369,3, Union Peace Dialogue Joint Committee, ORG ,,Other,,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
1189,28,2369,3, UPDJC, ORG ,,Other,,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
1190,28,2369,5, Nationwide Ceasefire Agreement, ORG ,,Other,,,Other,n/a,
1191,28,2369,6, Century Panglong, PERSON ,,Other,,,Other,n/a,
1192,28,2369,6, Nationwide Ceasefire Agreement Section 20, ORG ,,Other,,,Other,n/a,
1193,28,2369,8, Tin Myo Win  Representative, PERSON ,Dr. Tin Myo Win,PER,Government of the Republic of the Union of Myanmar,,Other,Dr. Tin Myo Win,
1194,28,2369,8, Government Group, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
1195,28,2369,9, Win Myint  Representative, PERSON ,Dr. May Win Myint,PER,Government of the Republic of the Union of Myanmar,,Other,Dr. May Win Myint,
1196,28,2369,9, Hluttaw Group  3, ORG ,,Other,,Hluttaw,ORG,Hluttaw,Hluttaw
1197,28,2369,10, Tatmadaw Group  4, ORG ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
1198,28,2369,11, Lian Hmung Sakhong, PERSON ,,Other,,,Other,n/a,
1199,28,2369,11, Ethnic Armed Organization Group  5, ORG ,,Other,,Ethnic Armed Organizations (EAO),ORG,Ethnic Armed Organizations (EAO),EAO
1200,28,2369,12, U Thu Wai  Representative, ORG ,U Thu Wai,PER,Political Parties Group,,Other,U Thu Wai,
1201,28,2369,12, Political Parties Group  Page, ORG ,,Other,,,Other,n/a,
1202,28,2369,12, Kyaw Win  Relevant Representative, ORG ,U Kyaw Win,PER,Government of the Republic of the Union of Myanmar,,Other,U Kyaw Win,
1203,28,2369,12, Government Group, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
1204,28,2369,12, Ethnic Armed Organization Group  U Zein Khan Ram  Ethnic Representative Political Parties Group, ORG ,U Zein Khan Ram,PER,Political Parties Group,Ethnic Armed Organizations (EAO),ORG,Ethnic Armed Organizations (EAO),EAO
1205,28,2369,12, Political Parties Group  Union, ORG ,,Other,,,Other,n/a,
1206,28,2369,12, III Addendum, PERSON ,,Other,,,Other,n/a,
1207,28,2369,13, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1208,28,2369,13, Union, ORG ,,Other,,,Other,n/a,
1209,28,2369,13, Union, ORG ,,Other,,,Other,n/a,
1210,28,2369,13, Panglong, ORG ,,Other,,,Other,n/a,
1211,28,2369,23, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1212,28,2369,25, NCA, ORG ,,Other,,,Other,n/a,
1213,28,2369,27, UPDJC, ORG ,,Other,,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
1214,28,2369,27, JMC, ORG ,,Other,,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
1215,28,2369,29, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1216,28,2369,32, NCA, ORG ,,Other,,,Other,n/a,
1217,28,2369,35, Hluttaw, GPE ,,Other,,Hluttaw,ORG,Hluttaw,Hluttaw
1218,28,2369,35, Tatmadaw, PERSON ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
1219,28,2369,35, NCA - S, ORG ,,Other,,,Other,n/a,
1220,28,2369,36, NCA, ORG ,,Other,,,Other,n/a,
1221,28,2369,37, NCA, ORG ,,Other,,,Other,n/a,
1222,28,2369,39, NCA, ORG ,,Other,,,Other,n/a,
1223,28,2369,41, NCA, ORG ,,Other,,,Other,n/a,
1224,28,2369,41, NCA, ORG ,,Other,,,Other,n/a,
1225,28,2369,41, UPDJC, ORG ,,Other,,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
1226,28,2369,43, UPDJC, ORG ,,Other,,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
1227,28,2369,43, III Addendum, PERSON ,,Other,,,Other,n/a,
1228,28,2369,43, State, ORG ,,Other,,,Other,n/a,
1229,28,2369,43, Establishment Union, ORG ,,Other,,,Other,n/a,
1230,28,2369,44, Union, ORG ,,Other,,,Other,n/a,
1231,28,2369,45, Implementing Union, ORG ,,Other,,,Other,n/a,
1232,28,2369,47, NCA, ORG ,,Other,,,Other,n/a,
1233,28,2369,47, III Addendum, PERSON ,,Other,,,Other,n/a,
1234,28,2369,47, Union, ORG ,,Other,,,Other,n/a,
1235,28,2369,47, Panglong, PERSON ,,Other,,,Other,n/a,
1236,28,2369,47, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1237,28,2369,47, Union, ORG ,,Other,,,Other,n/a,
1238,28,2369,51, Constitutional Tribunal, ORG ,,Other,,,Other,n/a,
1239,29,769,0, Lashio, GPE ,,Other,,,Other,n/a,
1240,29,769,4, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1241,29,769,5, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1242,29,769,6, State, ORG ,,Other,,,Other,n/a,
1243,29,769,6, State, ORG ,,Other,,,Other,n/a,
1244,29,769,6, State, ORG ,,Other,,,Other,n/a,
1245,30,770,0, Mongla Armed Group ( Special Region 4 - Northern Shan State, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1246,30,770,0, Kengtung, GPE ,,Other,,,Other,n/a,
1247,30,770,1, Special Region, GPE ,,Other,,,Other,n/a,
1248,30,770,2, Special Region, GPE ,,Other,,,Other,n/a,
1249,30,770,3, Special Region, GPE ,,Other,,,Other,n/a,
1250,30,770,4, Special Region, GPE ,,Other,,,Other,n/a,
1251,30,770,4, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1252,30,770,4, Special Region, GPE ,,Other,,,Other,n/a,
1253,30,770,5, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1254,30,770,6, State, ORG ,,Other,,,Other,n/a,
1255,30,770,6, State, ORG ,,Other,,,Other,n/a,
1256,30,770,6, Special Region, GPE ,,Other,,,Other,n/a,
1257,30,770,6, State, ORG ,,Other,,,Other,n/a,
1258,31,771,0, CNF Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1259,31,771,0, Chinland Guardian, ORG ,,Other,,,Other,n/a,
1260,31,771,0, Myanmar, GPE ,,Other,,,Other,n/a,
1261,31,771,0, Union Myanmar, ORG ,,Other,,,Other,n/a,
1262,31,771,0, Ethnic Affairs, ORG ,,Other,,,Other,n/a,
1263,31,771,0, Internal Peace Committee, ORG ,,Other,,,Other,n/a,
1264,31,771,0, People ’s Parliament, ORG ,,Other,,,Other,n/a,
1265,31,771,0, National Parliament, ORG ,,Other,,,Other,n/a,
1266,31,771,0, Union, ORG ,,Other,,,Other,n/a,
1267,31,771,0, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
1268,31,771,0, Union Myanmar U Thein Sein, ORG ,U Thein Sein,PER,Government of the Republic of the Union of Myanmar,,Other,U Thein Sein,
1269,31,771,0, Pu Zing Cung, PERSON ,Pu Zing Cung,PER,CNF,,Other,Pu Zing Cung,
1270,31,771,0, Chin National, ORG ,,Other,,,Other,n/a,
1271,31,771,0, Joint General, ORG ,,Other,,,Other,n/a,
1272,31,771,0, Sui Khar, PERSON ,Dr. Sui Khar,PER,CNF,,Other,Dr. Sui Khar,
1273,31,771,0, Thailand, GPE ,,Other,,,Other,n/a,
1274,31,771,0, Chin National ’s, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1275,31,771,0, Central Executive Committee ’s, ORG ,,Other,,,Other,n/a,
1276,31,771,1, Chin National, ORG ,,Other,,,Other,n/a,
1277,31,771,2, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1278,31,771,2, Chin National, ORG ,,Other,,,Other,n/a,
1279,31,771,3, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1280,31,771,3, Chin National, ORG ,,Other,,,Other,n/a,
1281,31,771,3, Liaison Office, ORG ,,Other,,,Other,n/a,
1282,31,771,3, Thantlang, GPE ,,Other,,,Other,n/a,
1283,31,771,4, Liaison Offices, ORG ,,Other,,,Other,n/a,
1284,31,771,4, Tedim, GPE ,,Other,,,Other,n/a,
1285,31,771,4, Matupi, GPE ,,Other,,,Other,n/a,
1286,31,771,5, Chin National / Army, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1287,31,771,5, Thantlang Township :, GPE ,,Other,,,Other,n/a,
1288,31,771,5, Tlangpi Village Tract, GPE ,,Other,,,Other,n/a,
1289,31,771,5, Dawn Village Tract, GPE ,,Other,,,Other,n/a,
1290,31,771,5, Zang Tlang Village Tract, PERSON ,,Other,,,Other,n/a,
1291,31,771,6, Tedim Township ’s, GPE ,,Other,,,Other,n/a,
1292,31,771,6, Bukphir Village, PERSON ,,Other,,,Other,n/a,
1293,31,771,6, Paletwa Township ’s Kung Pin, ORG ,,Other,,,Other,n/a,
1294,31,771,6, Para, GPE ,,Other,,,Other,n/a,
1295,31,771,6, Pathiantlang Village, GPE ,,Other,,,Other,n/a,
1296,31,771,7, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1297,31,771,7, Chin National, ORG ,,Other,,,Other,n/a,
1298,31,771,7, Chin National Chin National Army, ORG ,,Other,,,Other,n/a,
1299,31,771,8, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1300,31,771,8, Chin National, ORG ,,Other,,,Other,n/a,
1301,31,771,8, Chin National, ORG ,,Other,,,Other,n/a,
1302,31,771,10, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1303,31,771,10, Chin National, ORG ,,Other,,,Other,n/a,
1304,31,771,10, Chin National, ORG ,,Other,,,Other,n/a,
1305,31,771,10, Chin National Army, ORG ,,Other,,,Other,n/a,
1306,31,771,11, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1307,31,771,11, Chin National, ORG ,,Other,,,Other,n/a,
1308,31,771,11, Non - Governmental Organizations, ORG ,,Other,,,Other,n/a,
1309,31,771,11, Union Myanmar, ORG ,,Other,,,Other,n/a,
1310,31,771,13, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1311,31,771,13, Chin National, ORG ,,Other,,,Other,n/a,
1312,31,771,13, Chin National, ORG ,,Other,,,Other,n/a,
1313,31,771,13, Special Economic Zone, LOC ,,Other,,,Other,n/a,
1314,31,771,13, Union Myanmar, ORG ,,Other,,,Other,n/a,
1315,31,771,13, State, ORG ,,Other,,,Other,n/a,
1316,31,771,14, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1317,31,771,14, Chin National, ORG ,,Other,,,Other,n/a,
1318,31,771,14, Chin National, ORG ,,Other,,,Other,n/a,
1319,31,771,14, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1320,31,771,14, Chin State, LOC ,,Other,,,Other,n/a,
1321,31,771,15, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1322,31,771,15, Chin National, ORG ,,Other,,,Other,n/a,
1323,31,771,15, Chin State, GPE ,,Other,,,Other,n/a,
1324,31,771,16, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
1325,31,771,16, Chin National, ORG ,,Other,,,Other,n/a,
1326,31,771,16, Railway, PERSON ,,Other,,,Other,n/a,
1327,31,771,16, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
1328,31,771,16, Environment Forestry, ORG ,,Other,,,Other,n/a,
1329,31,771,16, U Win Htun, PERSON ,U Win Htun,PER,Government of the Republic of the Union of Myanmar,,Other,U Win Htun,
